Study,Observation,Title1,Journal1,Year1,Title2,Journal2,Year2,Title3,Journal3,Year3,Category,Country,Latitude,Longitude,Elevation,MAT,MAP,AI,AI_type,Clay,Sand,Silt,SOC,TN,CN,pH,Biomes,Sample_depth,Depth,Type,Duration,Duration_type,Magnitude,Magnitude_type,N_C,N_T,Microbical_types,Richness_RR,Richness_RR_var,Shannon_RR,Shannon_RR_var,SWC_RR,SWC_RR_var,pH_RR,pH_RR_var,ST_RR,ST_RR_var,SOC_RR,SOC_RR_var,DOC_RR,DOC_RR_var,NH4N_RR,NH4N_RR_var,CN_RR,CN_RR_var,MBC_RR,MBC_RR_var,MBN_RR,MBN_RR_var,Beta_RR,Beta_RR_var,Comp_RR,Comp_RR_var,Method
6,40,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,20,A,6,6,Bacteria,-0.063919169,1.52778339009448e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,41,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,40,C,6,6,Bacteria,-0.038273741,1.39241666113803e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,42,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,60,D,6,6,Bacteria,0.037652227,1.53017977010494e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,43,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,60,D,6,6,Bacteria,0.057882922,6.54469930812477e-06,,,,,,,,,,,,,,,,,,,,,,,,,
6,44,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,40,C,6,6,Bacteria,0.0094627,7.53050894407605e-06,,,,,,,,,,,,,,,,,,,,,,,,,
6,45,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,20,A,6,6,Bacteria,-0.024874048,7.94251916960076e-06,,,,,,,,,,,,,,,,,,,,,,,,,
6,46,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,20,A,6,6,Bacteria,-0.025171452,6.61069037962363e-06,,,,,,,,,,,,,,,,,,,,,,,,,
6,47,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,40,C,6,6,Bacteria,-0.094573508,9.71226828581278e-06,,,,,,,,,,,,,,,,,,,,,,,,,
6,48,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,60,D,6,6,Bacteria,-0.070308352,1.0908321533542e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,49,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,60,D,6,6,Fungi,-0.020132013,2.04359759305244e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,50,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,40,C,6,6,Fungi,-0.031716906,2.60445789173917e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,51,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,20,A,6,6,Fungi,-0.110607829,2.36631163227639e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,52,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,20,A,6,6,Fungi,-0.179876558,2.77740958876839e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,53,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,40,C,6,6,Fungi,-0.212823471,2.34802728103965e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,54,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,60,D,6,6,Fungi,-0.131860543,2.78845972671894e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,55,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,60,D,6,6,Fungi,0.015716755,1.42331582458402e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,56,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,40,C,6,6,Fungi,0.01166967,1.61779296039619e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,57,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P+,3,B,20,A,6,6,Fungi,-0.149954043,2.24672082377126e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,58,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,20,A,6,6,Fungi,-0.139342252,1.71958674850133e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,59,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,40,C,6,6,Fungi,-0.184945717,2.41223441147925e-05,,,,,,,,,,,,,,,,,,,,,,,,,
6,60,Contrasting relationships between plant-soil microbial diversity are driven by geographic and experimental precipitation changes,SCIENCE OF THE TOTAL ENVIRONMENT,2023,,,,,,,Field,China,41.42,106.97,1665,5.3,151,0.0963,Dryland,15.2,46,38.8,6.95,1.24,5.60483871,8,Grassland,0_10,A,P-,3,B,60,D,6,6,Fungi,-0.046307115,2.38786490933184e-05,,,,,,,,,,,,,,,,,,,,,,,,,
7,61,Forest thinning alleviates the negative effects of precipitation reduction on soil microbial diversity and multifunctionality,BIOLOGY AND FERTILITY OF SOILS,2023,,,,,,,Field,China,42.33,124.82,564,4.7,752.1,0.7032,Humid,21.3,38.9,39.8,38.3,3.2,11.96875,6.1,Forest,0_10,A,P-,1,A,30,B,5,5,Bacteria,-0.038785922,1.12232159529498e-05,,,-0.178075266,0.0031894508753397,,,0.005970167,0.00627327974707638,0.002607563,0.000516897294575078,-0.046520016,0.000108342234965612,-0.227216877,0.0125203411703361,,,-0.09237332,0.000190563462944093,-0.09763847,0.00191807217434376,,,,,
7,62,Forest thinning alleviates the negative effects of precipitation reduction on soil microbial diversity and multifunctionality,BIOLOGY AND FERTILITY OF SOILS,2023,,,,,,,Field,China,42.33,124.82,564,4.7,752.1,0.7032,Humid,21.3,38.9,39.8,38.3,3.2,11.96875,6.1,Forest,0_10,A,P-,1,A,30,B,5,5,Fungi,-0.041609158,5.56291004258367e-05,,,-0.178075266,0.0031894508753397,,,0.005970167,0.00627327974707638,0.002607563,0.000516897294575078,-0.046520016,0.000108342234965612,-0.227216877,0.0125203411703361,,,-0.09237332,0.000190563462944093,-0.09763847,0.00191807217434376,,,,,
8,63,Precipitation changes reshape desert soil microbial community assembly and potential functions,ENVIRONMENTAL RESEARCH,2025,,,,,,,Field,China,39.4,100.12,1400,9,106.9,0.1085,Dryland,21.2,44.1,34.7,1.82,0.53,3.433962264,8.71,Desert,0_20,B,P+,5,C,50,C,4,4,Bacteria,0.096383012,8.54323381578928e-06,0.095231403,0.00301953524888001,0.209634179,0.00140757623544558,-0.011547472,0.000602404970749196,,,0.180488376,0.00978893855228866,,,,,-0.27343005,0.000811201266376482,,,,,-0.126220057,1.57897756054224,-0.126084358,2.13418359000149,NMDS
8,64,Precipitation changes reshape desert soil microbial community assembly and potential functions,ENVIRONMENTAL RESEARCH,2025,,,,,,,Field,China,39.4,100.12,1400,9,106.9,0.1085,Dryland,21.2,44.1,34.7,1.82,0.53,3.433962264,8.71,Desert,0_20,B,P-,5,C,50,C,4,4,Bacteria,-0.050420577,1.6133943773911e-05,-0.078199434,0.00307778909621865,-0.145315139,0.00170423217807713,0.015945668,0.000261560595149454,,,-0.141411654,0.00653132274755324,,,,,0.418548224,0.0014859746044435,,,,,0.112263157,1.57729393620672,0.57340156,1.27072727388969,NMDS
8,65,Precipitation changes reshape desert soil microbial community assembly and potential functions,ENVIRONMENTAL RESEARCH,2025,,,,,,,Field,China,39.4,100.12,1400,9,106.9,0.1085,Dryland,21.2,44.1,34.7,1.82,0.53,3.433962264,8.71,Desert,0_20,B,P+,5,C,50,C,4,4,Fungi,0.107020292,8.14114284329698e-05,0.036434168,0.00773689673704324,0.209634179,0.00140757623544558,-0.011547472,0.000602404970749196,,,0.180488376,0.00978893855228866,,,,,-0.27343005,0.000811201266376482,,,,,0.487499585,0.657080506952566,0.074346168,0.582721871841908,NMDS
8,66,Precipitation changes reshape desert soil microbial community assembly and potential functions,ENVIRONMENTAL RESEARCH,2025,,,,,,,Field,China,39.4,100.12,1400,9,106.9,0.1085,Dryland,21.2,44.1,34.7,1.82,0.53,3.433962264,8.71,Desert,0_20,B,P-,5,C,50,C,4,4,Fungi,-0.021541967,0.000161531750906965,-0.048206163,0.0135235583382964,-0.145315139,0.00170423217807713,0.015945668,0.000261560595149454,,,-0.141411654,0.00653132274755324,,,,,0.418548224,0.0014859746044435,,,,,0.491489106,0.767103342216272,-0.108352753,0.783271359552745,NMDS
9,67,The Diversity of Soil Bacteria and Fungi Under Altered Nitrogen and Rainfall Patterns in a Temperate Steppe,FRONTIERS IN MICROBIOLOGY,2022,,,,,,,Field,China,48.75,113.21,914,1.8,169,0.2852,Dryland,22,37.1,40.9,71.3,3.04,23.45394737,7.6,Grassland,0_10,A,P+,0.25,A,50,C,5,5,Bacteria,,,0.018585238,0.00110010389784571,0.078922618,0.000973749082866226,,,,,,,,,0.062847904,0.00339806752633813,,,0.001107699,4.07156236135714e-05,0.025610237,0.00052833061600731,,,,,
9,68,The Diversity of Soil Bacteria and Fungi Under Altered Nitrogen and Rainfall Patterns in a Temperate Steppe,FRONTIERS IN MICROBIOLOGY,2022,,,,,,,Field,China,48.75,113.21,914,1.8,169,0.2852,Dryland,22,37.1,40.9,71.3,3.04,23.45394737,7.6,Grassland,0_10,A,P-,0.25,A,50,C,5,5,Bacteria,,,0.012903405,0.00110744107488104,-0.066619687,0.00124087955965988,,,,,,,,,0.005390849,0.00432156324561477,,,-0.055944157,5.17133464208871e-05,-0.004077478,0.000451870671704611,,,,,
9,69,The Diversity of Soil Bacteria and Fungi Under Altered Nitrogen and Rainfall Patterns in a Temperate Steppe,FRONTIERS IN MICROBIOLOGY,2022,,,,,,,Field,China,48.75,113.21,914,1.8,169,0.2852,Dryland,22,37.1,40.9,71.3,3.04,23.45394737,7.6,Grassland,0_10,A,P+,0.25,A,50,C,5,5,Fungi,,,0,0.0031644317867173,0.078922618,0.000973749082866226,,,,,,,,,0.062847904,0.00339806752633813,,,0.001107699,4.07156236135714e-05,0.025610237,0.00052833061600731,,,,,
9,70,The Diversity of Soil Bacteria and Fungi Under Altered Nitrogen and Rainfall Patterns in a Temperate Steppe,FRONTIERS IN MICROBIOLOGY,2022,,,,,,,Field,China,48.75,113.21,914,1.8,169,0.2852,Dryland,22,37.1,40.9,71.3,3.04,23.45394737,7.6,Grassland,0_10,A,P-,0.25,A,50,C,5,5,Fungi,,,-0.019048195,0.00412877338920917,-0.066619687,0.00124087955965988,,,,,,,,,0.005390849,0.00432156324561477,,,-0.055944157,5.17133464208871e-05,-0.004077478,0.000451870671704611,,,,,
10,71,Bacterial Communities Are More Sensitive to Water Addition Than Fungal Communities Due to Higher Soil K and Na in a Degraded Karst Ecosystem of Southwestern China,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,23.59,102.93,1765,20,850,0.8585,Humid,31.4,28.9,39.7,32.4,6.17,5.251215559,6.04,Grassland,0_10,A,P+,0.33,A,20,A,5,5,Bacteria,0.039310937,9.96508967453549e-06,0.064887622,0.00488973556928003,0.069984368,0.000622742057948029,0.082586591,0.000700735440050442,,,,,,,,,-0.070832205,0.00184637916745939,,,,,0.382541262,0.0921962975709274,0.016778017,0.108684479253196,PCA
10,72,Bacterial Communities Are More Sensitive to Water Addition Than Fungal Communities Due to Higher Soil K and Na in a Degraded Karst Ecosystem of Southwestern China,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,23.59,102.93,1765,20,850,0.8585,Humid,31.4,28.9,39.7,32.4,6.17,5.251215559,6.04,Grassland,0_10,A,P+,0.33,A,40,C,5,5,Bacteria,0.162252313,8.51832957623566e-06,0.074008207,0.00388955260108733,0.36126189,0.000497660248356886,0.065676119,0.000521229077587168,,,,,,,,,-0.050623947,0.00314570298728542,,,,,0.776867678,0.126958203047858,0.194369066,0.117383329751073,PCA
10,73,Bacterial Communities Are More Sensitive to Water Addition Than Fungal Communities Due to Higher Soil K and Na in a Degraded Karst Ecosystem of Southwestern China,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,23.59,102.93,1765,20,850,0.8585,Humid,31.4,28.9,39.7,32.4,6.17,5.251215559,6.04,Grassland,0_10,A,P+,0.33,A,60,D,5,5,Bacteria,0.320100332,5.68654320900601e-06,0.080472353,0.00381238723554544,0.386204112,0.000451550167784463,0.038965969,0.000886764902266282,,,,,,,,,-0.23052754,0.00219966447377002,,,,,0.128176042,0.0801578944597681,-0.005846763,0.0870445819687846,PCA
10,74,Bacterial Communities Are More Sensitive to Water Addition Than Fungal Communities Due to Higher Soil K and Na in a Degraded Karst Ecosystem of Southwestern China,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,23.59,102.93,1765,20,850,0.8585,Humid,31.4,28.9,39.7,32.4,6.17,5.251215559,6.04,Grassland,0_10,A,P+,0.33,A,20,A,5,5,Fungi,0.042072108,7.62322636678255e-06,-0.185403223,0.0217288127175319,0.069984368,0.000622742057948029,0.082586591,0.000700735440050442,,,,,,,,,-0.070832205,0.00184637916745939,,,,,-0.005633558,0.133930221399893,0.031948177,0.113813893422536,PCA
10,75,Bacterial Communities Are More Sensitive to Water Addition Than Fungal Communities Due to Higher Soil K and Na in a Degraded Karst Ecosystem of Southwestern China,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,23.59,102.93,1765,20,850,0.8585,Humid,31.4,28.9,39.7,32.4,6.17,5.251215559,6.04,Grassland,0_10,A,P+,0.33,A,40,C,5,5,Fungi,-0.031279068,5.60114548463193e-06,-0.028987537,0.00755095228135946,0.36126189,0.000497660248356886,0.065676119,0.000521229077587168,,,,,,,,,-0.050623947,0.00314570298728542,,,,,-0.006885878,0.108092091691031,0.512390004,0.0835127753997034,PCA
10,76,Bacterial Communities Are More Sensitive to Water Addition Than Fungal Communities Due to Higher Soil K and Na in a Degraded Karst Ecosystem of Southwestern China,FRONTIERS IN MICROBIOLOGY,2020,,,,,,,Field,China,23.59,102.93,1765,20,850,0.8585,Humid,31.4,28.9,39.7,32.4,6.17,5.251215559,6.04,Grassland,0_10,A,P+,0.33,A,60,D,5,5,Fungi,0.072503849,5.44527942567816e-06,-0.033522692,0.00943231446388152,0.386204112,0.000451550167784463,0.038965969,0.000886764902266282,,,,,,,,,-0.23052754,0.00219966447377002,,,,,-0.351012489,0.112007053695775,0.500732411,0.0818135889936927,PCA
11,77,Spring drying and intensified summer rainfall affected soil microbial community composition but not enzyme activity in a subtropical forest,APPLIED SOIL ECOLOGY,2018,,,,,,,Field,China,22.57,112.83,32,21.7,1700,1.4667,Humid,25.05,37.7,37.25,31.7,2.12,14.95283019,3.73,Forest,0_10,A,P-,0.33,A,67,D,4,4,Bacteria,-0.040354842,1.50431910350135e-05,0.001142205,0.000652465161957696,-0.048518201,0.00103436419678401,0.013315776,0.00267172906138472,,,-0.120547105,0.00361172437719635,0.08082439,0.000175907019410177,-0.568395476,0.0273266180198754,,,-0.372178553,0.000473886138568532,-0.16584672,0.00266844324070109,-0.272770571,5.27610806720145,-0.096534929,4.72565016333811,NMDS
11,78,Spring drying and intensified summer rainfall affected soil microbial community composition but not enzyme activity in a subtropical forest,APPLIED SOIL ECOLOGY,2018,,,,,,,Field,China,22.57,112.83,32,21.7,1700,1.4667,Humid,25.05,37.7,37.25,31.7,2.12,14.95283019,3.73,Forest,0_10,A,P-,0.33,A,67,D,4,4,Fungi,-0.056335678,0.000105834463540981,-0.029952322,0.0104014615264792,-0.048518201,0.00103436419678401,0.013315776,0.00267172906138472,,,-0.120547105,0.00361172437719635,0.08082439,0.000175907019410177,-0.568395476,0.0273266180198754,,,-0.372178553,0.000473886138568532,-0.16584672,0.00266844324070109,-0.650295373,1.41762487846221,-0.113933111,1.43673589373862,NMDS
12,79,"The Responses to Long-Term Water Addition of Soil Bacterial, Archaeal, and Fungal Communities in a Desert Ecosystem",MICROORGANISMS,2021,,,,,,,Field,China,40.4,106.72,1055,7.8,145,0.0729,Dryland,28.3,30.3,41.4,7.47,0.14,53.35714286,7.89,Grassland,0_20,B,P+,9,D,25,B,4,4,Bacteria,0.033935842,2.49657079294823e-06,0.020114773,0.000675551902295053,,,0.007575794,0.00030249308018014,,,,,,,,,-0.068992871,0.131092644058749,0.662308689,0.000893539423016273,,,-0.090895319,3.75004669652862,1.158557703,2.12920593828971,PCoA
12,80,"The Responses to Long-Term Water Addition of Soil Bacterial, Archaeal, and Fungal Communities in a Desert Ecosystem",MICROORGANISMS,2021,,,,,,,Field,China,40.4,106.72,1055,7.8,145,0.0729,Dryland,28.3,30.3,41.4,7.47,0.14,53.35714286,7.89,Grassland,0_20,B,P+,9,D,50,C,4,4,Bacteria,0.075352495,8.73458747318432e-06,0.005091296,0.00191959388778584,,,-0.005082603,0.000246202583608993,,,,,,,,,0,0.129034879223228,0.752916004,0.000994350495922924,,,-0.534677796,2.9666900138754,0.947167389,1.73549401587267,PCoA
